carfolder,folder_name,Cd,Cl,des_1,des_2,des_3,des_4,des_5,des_6,des_7,des_8,des_9,des_10,des_11,des_12,des_13,des_14,des_15,des_16,des_17,des_18,des_19,des_20,des_21,des_22,des_23,des_24,des_25,des_26,des_27,des_28,des_29,pca_1,pca_2,pca_3,ima_1,ima_2,ima_3,ima_4,ima_5,ima_6,ima_7,ima_8,ima_9,ima_10,ima_11,ima_12,ima_13,ima_14
cx5_284,cx5_284,0.307813,-0.0965002,0.28,0.2,-0.006,0.008,0.18,-0.084,0.08,-0.08,0.08,-0.03,0.077,1.096,0.0,0.14,-0.04,0.1,-0.1,0.006,0.0,0.18,0.028,-0.22,-0.072,0.0,-0.048,0.05,0.0,-0.022,0.05,0.7031519708135692,1.448127215310441,-0.8256259448767542,4.124874910370331,3.8685632203092224,4.710427213876675,4.080426814244801,4.308437157362692,3.7666313094124706,3.737521952883093,3.628408908145973,3.672147018664956,3.7265793502039184,4.488204541033983,4.288314320194359,3.9797504988358026,4.569130129048996
cx5_285,cx5_285,0.314825,-0.0983701,0.28,0.16,-0.016,0.002,0.0,-0.054,0.08,-0.08,-0.08,-0.03,0.072,1.1,-0.014,0.138,-0.014,0.08,-0.1,0.004,0.022,0.1,0.05,-0.38,-0.054,0.034,-0.05,0.042,0.002,-0.036,0.024,0.960516782859926,0.8172949655648374,-0.8817004597684953,3.9369696505834693,3.7048767075010764,4.391336183665437,3.8785911478850488,4.042830727876523,3.8245619556743278,3.6126096290599437,3.750021973058979,3.8012515886407616,3.882391539222777,4.638922990268737,4.406315288859224,3.9863462422993754,4.680758634535607
cx5_286,cx5_286,0.315476,-0.0976447,0.28,0.04,-0.01,-0.002,0.2,-0.07,0.1,-0.08,0.1,-0.026,0.0688,1.1,-0.02,0.15,-0.018,0.06,-0.08,0.01,0.04,0.2,0.03,-0.18,-0.058,0.032,-0.036,0.038,0.0,-0.04,0.02,0.5134836373078204,1.532078440854793,-0.6109159759235245,4.1152435207648015,3.843591422654497,4.724855982174326,4.1297487444282615,4.315320895904654,3.8208307620766155,3.850506014389801,3.5864813917846976,3.6596513849438947,3.634916625015605,4.410088876649637,4.221794969965489,4.019163425554899,4.483313661099149
cx5_287,cx5_287,0.313772,-0.115627,0.28,0.04,-0.03,0.006,0.12,-0.07,0.1,-0.06,0.08,-0.026,0.0704,1.1,-0.042,0.15,-0.044,0.06,-0.08,0.002,0.042,0.14,0.034,0.18,-0.074,0.026,-0.05,0.03,0.002,-0.04,0.026,0.5755741730918158,1.2046128377873178,-0.44695893309577894,4.004104540748389,3.7303246599164552,4.542017019016157,4.046436670404759,4.1598248685077035,3.9109667332008433,3.865564823131894,3.6454776710656005,3.7518605301980976,3.6775635468943824,4.45477254609459,4.257165994041647,4.0690774176270255,4.4928953828467115
cx5_288,cx5_288,0.303788,-0.0922952,0.0,0.14,-0.006,0.03,0.1,-0.064,0.1,-0.08,0.1,-0.02,0.0738,1.1,-0.038,0.15,0.014,0.1,-0.08,0.032,0.05,0.18,0.044,0.0,-0.072,-0.052,-0.032,0.038,0.0,-0.024,0.05,,,,,,,,,,,,,,,,,
cx5_289,cx5_289,0.323665411,-0.109796583,0.28,0.2,-0.006,0.05,0.14,-0.066,0.08,-0.1,-0.06,-0.03,0.0742,1.098,-0.022,0.15,-0.042,0.02,-0.08,0.03,0.046,0.2,0.034,-0.1,-0.06,0.034,-0.05,0.036,0.002,-0.038,0.024,0.7368253310247802,1.1793079503645565,-0.8639545208024151,4.025092103474793,3.7839870779557083,4.56583626181422,3.9922177744398155,4.186694740368415,3.7841720963356305,3.689271444420945,3.658507152641455,3.7021603376077796,3.7649307185282512,4.532147730533188,4.3167158399621455,3.9691426966938184,4.600620629414554
cx5_290,cx5_290,0.322273,-0.130143,0.28,0.2,-0.034,0.05,0.14,-0.066,0.1,-0.08,0.0,-0.03,0.0732,1.098,-0.022,0.15,-0.042,-0.04,-0.1,0.012,0.044,0.16,0.05,-0.1,-0.056,0.034,0.05,0.03,0.002,-0.036,0.028,0.8718428813957176,0.9501612999343472,-1.517562722712436,3.952255815866837,3.7771484308456085,4.482845251653734,3.847098483706727,4.1245728552056455,3.601909531579523,3.407815573086071,3.6639575360916794,3.611576840486578,3.8736106581251835,4.642872893583606,4.387961373286365,3.7954625766884025,4.753073241499642
cx5_291,cx5_291,0.311136,-0.102288,0.16,0.12,0.0,-0.006,0.06,-0.03,0.1,-0.08,0.1,-0.024,0.0764,0.95,-0.02,0.14,-0.048,-0.02,-0.1,0.02,0.05,0.16,0.05,-0.14,-0.058,0.05,-0.018,0.038,0.002,-0.018,0.016,1.1524264870659064,0.9518739250805144,-2.131005729904018,4.00974392344485,3.878774145557674,4.544946372549962,3.779835120127631,4.187849793462093,3.412621262428699,3.1469427402765824,3.6913955478442664,3.5465182699336464,4.015228481591236,4.7642406272895395,4.485719505289905,3.654293739232618,4.919559802739368
cx5_292,cx5_292,0.325664,-0.113794,0.28,0.2,-0.006,0.05,0.14,-0.066,0.08,-0.1,-0.06,-0.03,0.0732,1.098,-0.02,0.15,-0.052,-0.04,-0.08,0.012,0.042,0.2,0.036,-0.1,-0.058,0.034,-0.02,0.03,0.004,-0.036,0.024,0.8672899532062414,1.0231402926149045,-0.9596125370030903,3.9936247933080393,3.763043970401394,4.498565667549333,3.933428474783531,4.132831599684481,3.7742622533016563,3.6195954793045657,3.7002412094782757,3.733814664058516,3.833551572028528,4.593888447910039,4.367567859874714,3.955540814464035,4.657568926121231
cx5_293,cx5_293,0.320357,-0.0984111,0.28,0.04,-0.036,-0.002,0.2,-0.07,0.1,-0.08,0.08,-0.03,0.0726,1.1,-0.022,0.15,-0.02,0.06,-0.08,0.01,0.04,0.2,0.034,-0.46,-0.066,0.042,-0.01,0.03,0.002,-0.036,0.02,0.6629897946344296,1.3364569118614096,-0.7397547699419907,4.072064057408414,3.8150847650559725,4.63929273241748,4.054978710818548,4.246577382547814,3.805049719998153,3.761820332410725,3.634277421281723,3.6932218633344176,3.7161025262637546,4.4841589688310535,4.281649617680039,3.9978452251088474,4.552729235256913
cx5_294,cx5_294,0.320661,-0.128993,0.28,0.2,-0.034,0.05,0.14,-0.066,0.1,-0.08,0.08,-0.03,0.0732,1.098,-0.02,0.15,-0.016,-0.04,-0.1,0.02,0.044,0.16,0.034,-0.1,-0.064,0.034,0.05,0.032,0.002,-0.036,0.026,0.776797013064841,1.09966203373072,-1.101473180793155,3.997755672779827,3.7808793575143937,4.536598704050906,3.9405494032260666,4.164736712831701,3.717253017888534,3.588617181305427,3.6577010123646976,3.666260707176203,3.800654925298963,4.569407880979168,4.339706897179153,3.904967231928711,4.653588222722262
cx5_295,cx5_295,0.325163,-0.125263,0.28,0.2,-0.006,0.05,0.14,-0.066,0.08,-0.1,-0.02,-0.03,0.0732,1.098,-0.022,0.15,-0.042,-0.04,-0.1,0.014,0.044,0.16,0.04,-0.1,-0.062,0.034,0.044,0.034,0.004,-0.036,0.024,0.9674947380264619,0.946773807956232,-1.3555642302735973,3.979152802554758,3.7846303276293263,4.485464992774155,3.8651860289541644,4.127077632227431,3.657752416762745,3.4535271397023184,3.702954555003497,3.677324580034825,3.900957226166099,4.6587307236267765,4.4120396559454145,3.853450303957168,4.750391885360835
cx5_296,cx5_296,0.324307,-0.11664,0.28,0.2,-0.032,-0.014,0.14,-0.066,0.08,-0.08,0.0,-0.03,0.072,1.098,-0.022,0.15,-0.042,0.02,-0.1,0.012,0.044,0.14,0.036,-0.1,-0.064,0.034,0.05,0.032,0.002,-0.034,0.026,0.8758200102141446,1.0331990824230886,-1.021577162493555,3.9983349369053944,3.7726496781015864,4.507957163142846,3.9295815102073797,4.141510659581936,3.753435140333778,3.597006514008955,3.69676349102942,3.720528061040121,3.8394705749501767,4.599426547885861,4.370995772243359,3.9389977408983845,4.668957792753483
cx5_297,cx5_297,0.308623,-0.111932,0.16,0.18,0.0,0.004,0.06,-0.024,0.1,-0.08,0.1,-0.024,0.0764,1.1,-0.02,0.148,-0.102,-0.02,-0.08,0.026,0.044,0.12,0.05,-0.16,-0.074,0.034,-0.018,0.036,0.002,-0.05,0.046,0.9519651897431981,0.8803731655209432,-1.94886482954551,3.9344497034575348,3.7993139124628503,4.472535474568089,3.77674144050527,4.121140004328338,3.472613544757851,3.232312478182049,3.6578538440124473,3.540323899558101,3.934841647619652,4.703784873025526,4.427028864348274,3.680896538217241,4.846299579633267
cx5_298,cx5_298,0.332239,-0.124128,0.28,0.2,-0.006,-0.01,0.14,-0.066,0.08,-0.1,-0.08,-0.03,0.0734,1.098,-0.022,0.15,-0.044,-0.04,-0.1,0.01,0.044,0.18,0.036,-0.1,-0.062,0.038,0.044,0.032,0.004,-0.042,0.018,1.0097098287498816,0.8390589306813148,-1.038335269258186,3.9544522827689734,3.733627736301,4.416390323012512,3.867923275870724,4.066385586173271,3.7732096612935297,3.551383256977676,3.7490424777639038,3.7759202970937205,3.908169265389112,4.6610976119058805,4.423309957695923,3.9478546430266426,4.716471052087653
cx5_299,cx5_299,0.307031,-0.0943756,0.28,0.2,-0.028,0.006,0.1,-0.064,0.08,-0.08,0.08,-0.03,0.0766,1.006,-0.016,0.094,-0.052,0.1,-0.08,0.006,0.0,0.1,0.038,-0.22,-0.082,0.006,-0.032,0.036,0.0,-0.04,0.05,,,,,,,,,,,,,,,,,
cx5_300,cx5_300,0.307706,-0.0914267,0.28,0.2,-0.008,0.004,0.2,-0.042,0.08,-0.08,0.1,-0.03,0.08,1.096,0.0,0.14,-0.04,0.1,-0.1,0.0,0.04,0.18,0.048,-0.2,-0.05,-0.034,-0.05,0.05,0.002,-0.026,0.03,0.9273181018182808,1.1891636834690722,-0.91271962696216,4.076400959475951,3.830496902761481,4.5966814710794495,3.9911425248321515,4.21675749544297,3.7735721950441543,3.6469650106686275,3.7053785669572576,3.7437243290185136,3.8392410006344604,4.5877690598148035,4.373097777361635,3.9786145666079245,4.653953609239077
cx5_301,cx5_301,0.300794,-0.0789227,0.28,0.18,-0.008,0.01,0.1,-0.062,0.06,-0.1,0.08,-0.03,0.0752,1.096,0.0,0.14,-0.02,0.1,-0.08,0.008,0.0,0.1,0.05,-0.48,-0.05,-0.014,-0.042,0.034,0.002,-0.006,0.032,0.7952708945303708,1.3245089846538214,-0.9532882884927312,4.0958805957373485,3.8532693871497763,4.658105413661961,4.027894407045279,4.2668511085342296,3.7416353858150178,3.66496382858137,3.654324077460519,3.681788646423889,3.7796382933007258,4.53758893756055,4.326632319205069,3.952761118268101,4.619862862625979
cx5_302,cx5_302,0.312127,-0.0998405,0.04,0.2,0.0,0.05,0.12,-0.064,0.08,-0.08,0.1,-0.03,0.073,1.098,-0.04,0.15,-0.042,0.06,-0.1,0.012,0.034,0.2,0.044,-0.1,-0.064,0.034,0.024,0.038,0.0,-0.036,0.034,0.6199976693139623,0.9433161620846953,-2.231633976999524,3.868251914584001,3.771888388901047,4.479780804899482,3.761801440666294,4.123806723227883,3.363637428386416,3.1810539939766764,3.5399960231528547,3.372409552512904,3.819463506024205,4.62312074745991,4.33296056623117,3.560306969220436,4.8073875768089005
cx5_303,cx5_303,0.31195,-0.0978883,0.28,0.04,-0.022,0.04,0.08,-0.078,0.1,-0.06,0.08,-0.03,0.0702,1.1,0.0,0.15,-0.018,0.08,-0.08,0.01,0.042,0.16,0.024,-0.46,-0.06,0.026,-0.05,0.036,0.002,-0.018,0.028,0.633391152565041,1.192778633024897,-0.003449152369404328,4.02472586442638,3.707418619903367,4.522920220916341,4.093660897610962,4.140694009161663,4.057464174827079,4.017901390509171,3.6971969404356426,3.874146528423904,3.6751310509077797,4.441317414346891,4.263506365617364,4.2028550408078384,4.436315784700038
cx5_304,cx5_304,0.3159,-0.106283,0.28,0.04,-0.018,0.032,0.2,-0.064,0.1,-0.06,0.08,-0.03,0.0742,1.1,0.0,0.15,-0.034,0.06,-0.08,0.01,0.042,0.12,0.028,0.0,-0.06,0.026,-0.048,0.038,0.002,-0.022,0.034,0.6160437631475715,1.4061887296988242,-0.4962263356395467,4.0938047488233265,3.8128468922493406,4.661871069755214,4.104179067515837,4.262704370899003,3.87474672418855,3.864503332529498,3.6345538553380274,3.72964323657998,3.678245675311578,4.445697575349624,4.2571101253883175,4.062748795673648,4.4977398665929345
